08524735	482.0
08860123	467.0
00007846	376.0
08199025	344.0
08441203	287.0
11579418	287.0
01507175	278.0
00126264	259.0
01864707	251.0
11585340	234.0
12205694	234.0
06845599	230.0
11567411	222.0
11556857	217.0
01432517	214.0
01342529	198.0
13112664	195.0
01762525	187.0
11575425	172.0
11911591	164.0
01429349	152.0
08574314	148.0
09044862	145.0
00759694	143.0
08633957	143.0
01759182	141.0
08103777	128.0
01504437	124.0
06295235	115.0
00586262	114.0
09411430	109.0
01494310	106.0
06084469	104.0
01835496	101.0
06128570	101.0
08392137	101.0
01862557	99.0
13104059	97.0
01657723	95.0
09765278	86.0
00109660	82.0
07157273	82.0
06090869	80.0
02327200	79.0
12501745	78.0
00243918	77.0
04723816	76.0
00173338	75.0
11573660	75.0
00015388	73.0
06000644	73.0
12039743	73.0
11534677	71.0
11592146	71.0
06037666	70.0
00523513	69.0
08691669	69.0
11562747	68.0
13167078	68.0
08083599	67.0
08766988	67.0
02958343	66.0
08337324	66.0
08723006	65.0
00471613	64.0
01850315	64.0
15113229	64.0
11561228	63.0
03183080	62.0
00941990	61.0
03740161	61.0
07075172	61.0
00146138	60.0
08929922	60.0
11590783	60.0
05225602	58.0
09189411	58.0
10794014	58.0
07020895	57.0
09316454	56.0
13518963	56.0
02553196	55.0
08544813	55.0
12100538	55.0
00766234	54.0
01675963	54.0
13920835	54.0
00407535	53.0
11867525	53.0
13489037	53.0
06043075	52.0
09275473	52.0
02604760	51.0
07951464	51.0
09403734	51.0
11571907	51.0
12838027	51.0
01831531	50.0
03082979	50.0
05943300	50.0
08655464	50.0
07809368	49.0
08801678	49.0
00933420	48.0
01090446	47.0
05946687	47.0
10453533	47.0
10650162	47.0
11554175	47.0
11669921	47.0
08780881	46.0
10467395	46.0
12423565	46.0
13100677	46.0
14625458	46.0
00637259	45.0
00671351	45.0
02176268	45.0
02367363	45.0
09207288	45.0
08698379	44.0
08900535	44.0
10020890	44.0
12651821	44.0
00030358	43.0
02554730	43.0
03051540	43.0
10547145	43.0
10599806	43.0
11744859	43.0
06717170	42.0
14662574	42.0
01617192	41.0
01626600	41.0
05269901	41.0
09023321	41.0
09334396	41.0
00017222	40.0
01656813	40.0
02913152	40.0
06851742	40.0
10705615	40.0
11672400	40.0
00024720	39.0
00983824	39.0
08700255	39.0
08921850	39.0
09623038	39.0
13109733	39.0
00394813	38.0
00654625	38.0
00978549	38.0
01552519	38.0
01659248	38.0
01904930	38.0
01974062	38.0
03309808	38.0
07283608	38.0
07705931	38.0
08552138	38.0
00021939	37.0
00205885	37.0
00233335	37.0
00331950	37.0
01524885	37.0
03485997	37.0
05418717	37.0
09360122	37.0
09641757	37.0
13118707	37.0
00956485	36.0
01332730	36.0
01340439	36.0
01621555	36.0
01931768	36.0
02154508	36.0
05333777	36.0
09060768	36.0
10605985	36.0
11545714	36.0
06066555	35.0
07371293	35.0
11565385	35.0
13526110	35.0
00612160	34.0
01502262	34.0
04616059	34.0
08696931	34.0
09610660	34.0
09998101	34.0
10123844	34.0
10340312	34.0
10787470	34.0
13166338	34.0
00681429	33.0
00831651	33.0
06394865	33.0
06449735	33.0
09141526	33.0
11555413	33.0
11566682	33.0
11778534	33.0
01094725	32.0
01313093	32.0
02339413	32.0
04105893	32.0
04341686	32.0
06479665	32.0
06828818	32.0
07296428	32.0
10677713	32.0
00351638	31.0
00883297	31.0
01938850	31.0
02210855	31.0
04194289	31.0
05311054	31.0
07037465	31.0
08176077	31.0
09148970	31.0
09203827	31.0
09629752	31.0
10450303	31.0
10630188	31.0
13601596	31.0
00047945	30.0
00740577	30.0
02244956	30.0
02400139	30.0
03323703	30.0
06158346	30.0
08102555	30.0
08673395	30.0
08975902	30.0
11410625	30.0
11665781	30.0
13121544	30.0
00770437	29.0
00968211	29.0
01525720	29.0
01708676	29.0
01719921	29.0
02862048	29.0
06136258	29.0
06234825	29.0
06613686	29.0
08665504	29.0
08853741	29.0
